# time_iso,lat_deg,lon_deg,alt_m,he_#/m3,o_#/m3,n2_#/m3,o2_#/m3,ar_#/m3,h_#/m3,n_#/m3,mass_kg_m3,texo_k,talt_k
2025-08-17T04:33:00,0.0,0.0,350000.0,4048138000000.0,129799690000000.0,8478066700000.0,156915430000.0,418587420.0,175980860000.0,1137960000000.0,3.9048664e-12,793.86285,793.86285
2025-08-17T04:33:00,0.0,0.0,400000.0,3108439900000.0,45126487000000.0,1333297000000.0,18966550000.0,29933324.0,164582720000.0,451391030000.0,1.2933868e-12,793.90576,793.90576
2025-08-17T04:33:00,0.0,0.0,450000.0,2396230300000.0,15936429000000.0,215502440000.0,2365425000.0,2225802.8,154192540000.0,181479240000.0,4.5401332e-13,793.9124,793.9124
2025-08-17T04:33:00,0.0,0.0,500000.0,1854262100000.0,5714495000000.0,35774950000.0,304148060.0,171934.23,144614830000.0,73942090000.0,1.6788498e-13,793.91345,793.91345
2025-08-17T04:33:00,0.0,0.0,550000.0,1440238700000.0,2079917700000.0,6096091000.0,40292356.0,13785.391,135761350000.0,30523110000.0,6.616339e-14,793.9136,793.9136
2025-08-17T04:33:00,0.0,0.0,600000.0,1122750400000.0,768168360000.0,1065682900.0,5495934.0,1146.324,127566864000.0,12761937000.0,2.8536696e-14,793.91364,793.91364
2025-08-17T04:34:00,0.0,0.0,150000.0,13816544000000.0,1.3330447e+16,2.543161e+16,1965058800000000.0,43174990000000.0,815671400000.0,6172290600000.0,1.6446838e-09,675.1123,675.1123
2025-08-17T04:34:00,0.0,0.0,200000.0,9285621000000.0,3518654600000000.0,2689665300000000.0,117581180000000.0,1574272900000.0,279124640000.0,15163847000000.0,2.2536537e-10,777.3769,777.3769
2025-08-17T04:34:00,0.0,0.0,250000.0,6972017000000.0,1132658600000000.0,374549700000000.0,11945753000000.0,93182690000.0,209880840000.0,7357017400000.0,4.8373805e-11,791.35913,791.35913
2025-08-17T04:34:00,0.0,0.0,300000.0,5304287000000.0,379711900000000.0,55368380000000.0,1340747500000.0,6092647000.0,189195850000.0,2903154600000.0,1.2838349e-11,793.32935,793.32935
2025-08-17T04:34:00,0.0,0.0,350000.0,4055977200000.0,129818630000000.0,8457688000000.0,156710960000.0,417938270.0,175918920000.0,1137555700000.0,3.904453e-12,793.61523,793.61523
2025-08-17T04:34:00,0.0,0.0,400000.0,3114205200000.0,45118110000000.0,1329324400000.0,18929342000.0,29862296.0,164522020000.0,451100840000.0,1.293009e-12,793.6579,793.6579
2025-08-17T04:34:00,0.0,0.0,450000.0,2400482200000.0,15928305000000.0,214737830000.0,2359259100.0,2218719.8,154132170000.0,181310360000.0,4.537858e-13,793.6645,793.6645
2025-08-17T04:34:00,0.0,0.0,500000.0,1857407200000.0,5709773000000.0,35628100000.0,303160900.0,171250.03,144555440000.0,73852576000.0,1.6777138e-13,793.6655,793.6655
2025-08-17T04:34:00,0.0,0.0,550000.0,1442565800000.0,2077541400000.0,6067711500.0,40136076.0,13719.724,135703020000.0,30477787000.0,6.611323e-14,793.66565,793.66565
2025-08-17T04:34:00,0.0,0.0,600000.0,1124476800000.0,767050650000.0,1060145300.0,5471224.5,1139.9758,127509370000.0,12739487000.0,2.8517594e-14,793.6657,793.6657
2025-08-17T04:35:00,0.0,0.0,150000.0,13833765000000.0,1.3347098e+16,2.5422395e+16,1966311300000000.0,43214044000000.0,815303700000.0,6176155600000.0,1.644767e-09,675.00793,675.00793
2025-08-17T04:35:00,0.0,0.0,200000.0,9303774000000.0,3522552900000000.0,2687737000000000.0,117650720000000.0,1575561600000.0,279029680000.0,15171518000000.0,2.2538331e-10,777.16785,777.16785
2025-08-17T04:35:00,0.0,0.0,250000.0,6986377700000.0,1133584400000000.0,374082630000000.0,11946135000000.0,93193160000.0,209812540000.0,7358897500000.0,4.8376837e-11,791.12244,791.12244
2025-08-17T04:35:00,0.0,0.0,300000.0,5314933400000.0,379898600000000.0,55267648000000.0,1339914700000.0,6088387600.0,189131900000.0,2903068400000.0,1.2838649e-11,793.08685,793.08685
2025-08-17T04:35:00,0.0,0.0,350000.0,4063805600000.0,129840040000000.0,8437450000000.0,156511110000.0,417303400.0,175856010000.0,1137195700000.0,3.904113e-12,793.37164,793.37164
2025-08-17T04:35:00,0.0,0.0,400000.0,3119966300000.0,45110935000000.0,1325387700000.0,18892915000.0,29792722.0,164459450000.0,450830070000.0,1.2926652e-12,793.4141,793.4141
2025-08-17T04:35:00,0.0,0.0,450000.0,2404731000000.0,15920699000000.0,213982280000.0,2353210400.0,2211782.5,154070930000.0,181151090000.0,4.535727e-13,793.42065,793.42065
2025-08-17T04:35:00,0.0,0.0,500000.0,1860545500000.0,5705240000000.0,35483185000.0,302193340.0,170580.64,144494990000.0,73767440000.0,1.6766292e-13,793.4217,793.4217
2025-08-17T04:35:00,0.0,0.0,550000.0,1444892900000.0,2075250800000.0,6039758300.0,39983190.0,13655.463,135643640000.0,30434290000.0,6.606541e-14,793.4218,793.4218
2025-08-17T04:35:00,0.0,0.0,600000.0,1126202600000.0,765968250000.0,1054691840.0,5447027.0,1133.7712,127451415000.0,12717910000.0,2.8499447e-14,793.4219,793.4219
2025-08-17T04:36:00,0.0,0.0,150000.0,13851108000000.0,1.3363805e+16,2.5413034e+16,1967575100000000.0,43253370000000.0,814928760000.0,6180253000000.0,1.6448454e-09,674.9029,674.9029
2025-08-17T04:36:00,0.0,0.0,200000.0,9322007000000.0,3526447900000000.0,2685802200000000.0,117720850000000.0,1576867700000.0,278931930000.0,15179745000000.0,2.2540089e-10,776.9616,776.9616
2025-08-17T04:36:00,0.0,0.0,250000.0,7000780000000.0,1134511500000000.0,373617560000000.0,11946653000000.0,93205890000.0,209741960000.0,7361066000000.0,4.838001e-11,790.8895,790.8895
2025-08-17T04:36:00,0.0,0.0,300000.0,5325628400000.0,380088400000000.0,55167900000000.0,1339117500000.0,6084335000.0,189065500000.0,2903116600000.0,1.28390805e-11,792.84845,792.84845
2025-08-17T04:36:00,0.0,0.0,350000.0,4071677200000.0,129862455000000.0,8417447500000.0,156317060000.0,416689820.0,175791110000.0,1136892800000.0,3.903813e-12,793.1322,793.1322
2025-08-17T04:36:00,0.0,0.0,400000.0,3125766000000.0,45104442000000.0,1321512100000.0,18857478000.0,29725216.0,164395350000.0,450583760000.0,1.2923431e-12,793.1745,793.1745
2025-08-17T04:36:00,0.0,0.0,450000.0,2409008200000.0,15913371000000.0,213238600000.0,2347318800.0,2205037.2,154007950000.0,181003100000.0,4.5336795e-13,793.18097,793.18097
2025-08-17T04:36:00,0.0,0.0,500000.0,1863712600000.0,5700853000000.0,35340583000.0,301250000.0,169928.64,144433150000.0,73686930000.0,1.6755874e-13,793.182,793.182
2025-08-17T04:36:00,0.0,0.0,550000.0,1447242200000.0,2073018000000.0,6012262000.0,39833972.0,13592.92,135582780000.0,30392957000.0,6.6019354e-14,793.1821,793.1821
2025-08-17T04:36:00,0.0,0.0,600000.0,1127947700000.0,764916600000.0,1049337800.0,5423439.0,1127.7306,127392030000.0,12697295000.0,2.848227e-14,793.1822,793.1822
2025-08-17T04:37:00,0.0,0.0,150000.0,13868414000000.0,1.338067e+16,2.5403516e+16,1968827500000000.0,43292300000000.0,814554550000.0,6184654300000.0,1.64492e-09,674.7971,674.7971
2025-08-17T04:37:00,0.0,0.0,200000.0,9340173000000.0,3530353600000000.0,2683839700000000.0,117791550000000.0,1578176000000.0,278833170000.0,15188618000000.0,2.2541756e-10,776.7582,776.7582
2025-08-17T04:37:00,0.0,0.0,250000.0,7015139600000.0,1135444300000000.0,373149780000000.0,11947297000000.0,93219095000.0,209669910000.0,7363564700000.0,4.8383218e-11,790.6605,790.6605
2025-08-17T04:37:00,0.0,0.0,300000.0,5336298700000.0,380281340000000.0,55068284000000.0,1338347500000.0,6080430600.0,188998060000.0,2903305400000.0,1.2839606e-11,792.61414,792.61414
2025-08-17T04:37:00,0.0,0.0,350000.0,4079536800000.0,129887890000000.0,8397611000000.0,156127560000.0,416092640.0,175725280000.0,1136653800000.0,3.9036023e-12,792.89685,792.89685
2025-08-17T04:37:00,0.0,0.0,400000.0,3131549400000.0,45098834000000.0,1317669200000.0,18822806000.0,29659358.0,164330700000.0,450365360000.0,1.2920469e-12,792.93896,792.93896
2025-08-17T04:37:00,0.0,0.0,450000.0,2413281400000.0,15906567000000.0,212503770000.0,2341555200.0,2198455.2,153944150000.0,180865700000.0,4.5317778e-13,792.94543,792.94543
2025-08-17T04:37:00,0.0,0.0,500000.0,1866875900000.0,5696665400000.0,35199990000.0,300326400.0,169292.52,144370570000.0,73611330000.0,1.6746004e-13,792.9465,792.9465
2025-08-17T04:37:00,0.0,0.0,550000.0,1449588000000.0,2070871300000.0,5985204000.0,39688148.0,13531.889,135521700000.0,30353785000.0,6.597562e-14,792.9466,792.9466
2025-08-17T04:37:00,0.0,0.0,600000.0,1129694100000.0,763897100000.0,1044073540.0,5400370.5,1121.8323,127332210000.0,12677665000.0,2.846598e-14,792.94666,792.94666
2025-08-17T04:38:00,0.0,0.0,150000.0,13885817000000.0,1.3397485e+16,2.5393758e+16,1970091800000000.0,43331837000000.0,814166900000.0,6189243000000.0,1.6449829e-09,674.6906,674.6906
2025-08-17T04:38:00,0.0,0.0,200000.0,9358419000000.0,3534253700000000.0,2681859700000000.0,117861910000000.0,1579498100000.0,278728400000.0,15197929000000.0,2.2543324e-10,776.5578,776.5578
2025-08-17T04:38:00,0.0,0.0,250000.0,7029564000000.0,1136377500000000.0,372685300000000.0,11948093000000.0,93234364000.0,209593840000.0,7366278000000.0,4.8386604e-11,790.4357,790.4357
2025-08-17T04:38:00,0.0,0.0,300000.0,5347016000000.0,380477000000000.0,54969835000000.0,1337609700000.0,6076741600.0,188926970000.0,2903599200000.0,1.28402644e-11,792.3843,792.3843
2025-08-17T04:38:00,0.0,0.0,350000.0,4087429700000.0,129913720000000.0,8378004000000.0,155944650000.0,415515620.0,175656010000.0,1136458000000.0,3.903415e-12,792.6661,792.6661
2025-08-17T04:38:00,0.0,0.0,400000.0,3137363800000.0,45094220000000.0,1313886000000.0,18789180000.0,29595534.0,164262800000.0,450165930000.0,1.2917802e-12,792.708,792.708
2025-08-17T04:38:00,0.0,0.0,450000.0,2417582400000.0,15900058000000.0,211780960000.0,2335955200.0,2192064.2,153877640000.0,180737690000.0,4.5299645e-13,792.7144,792.7144
2025-08-17T04:38:00,0.0,0.0,500000.0,1870064100000.0,5692630000000.0,35061866000.0,299428740.0,168673.88,144305440000.0,73540160000.0,1.6736577e-13,792.71545,792.71545
2025-08-17T04:38:00,0.0,0.0,550000.0,1451955700000.0,2068796400000.0,5958625300.0,39546060.0,13472.465,135457970000.0,30316626000.0,6.5934014e-14,792.7156,792.7156
2025-08-17T04:38:00,0.0,0.0,600000.0,1131457200000.0,762909000000.0,1038907840.0,5377917.0,1116.1008,127269910000.0,12658887000.0,2.8450658e-14,792.71564,792.71564
2025-08-17T04:39:00,0.0,0.0,150000.0,13903314000000.0,1.3414453e+16,2.5384034e+16,1971366900000000.0,43371456000000.0,813781350000.0,6194089000000.0,1.6450519e-09,674.5835,674.5835
2025-08-17T04:39:00,0.0,0.0,200000.0,9376700000000.0,3538177100000000.0,2679882200000000.0,117934165000000.0,1580840000000.0,278624080000.0,15207802000000.0,2.2544976e-10,776.36035,776.36035
2025-08-17T04:39:00,0.0,0.0,250000.0,7043997500000.0,1137329200000000.0,372222430000000.0,11949129000000.0,93252060000.0,209517450000.0,7369307000000.0,4.8390583e-11,790.2149,790.2149
2025-08-17T04:39:00,0.0,0.0,300000.0,5357758300000.0,380678600000000.0,54872130000000.0,1336914000000.0,6073280500.0,188855900000.0,2904017300000.0,1.2841118e-11,792.1586,792.1586
2025-08-17T04:39:00,0.0,0.0,350000.0,4095341800000.0,129943040000000.0,8358641000000.0,155768320000.0,414961860.0,175586440000.0,1136317000000.0,3.9033325e-12,792.43945,792.43945
2025-08-17T04:39:00,0.0,0.0,400000.0,3143209300000.0,45090810000000.0,1310154600000.0,18756557000.0,29533726.0,164194650000.0,449991700000.0,1.291549e-12,792.48126,792.48126
2025-08-17T04:39:00,0.0,0.0,450000.0,2421902300000.0,15894068000000.0,211069170000.0,2330508000.0,2185859.8,153811140000.0,180620560000.0,4.5282972e-13,792.4876,792.4876
2025-08-17T04:39:00,0.0,0.0,500000.0,1873266300000.0,5688824700000.0,34926035000.0,298555620.0,168073.64,144240330000.0,73473580000.0,1.6727791e-13,792.48865,792.48865
2025-08-17T04:39:00,0.0,0.0,550000.0,1454339000000.0,2066814100000.0,5932553700.0,39407892.0,13414.822,135394540000.0,30281440000.0,6.589503e-14,792.4888,792.4888
2025-08-17T04:39:00,0.0,0.0,600000.0,1133232500000.0,761961450000.0,1033843460.0,5356071.5,1110.5331,127207880000.0,12641084000.0,2.8436522e-14,792.48883,792.48883
2025-08-17T04:40:00,0.0,0.0,150000.0,13920801000000.0,1.3431425e+16,2.5374158e+16,1972645900000000.0,43411185000000.0,813385400000.0,6199181300000.0,1.6451143e-09,674.47565,674.47565
2025-08-17T04:40:00,0.0,0.0,200000.0,9394935000000.0,3542096800000000.0,2677877000000000.0,118006060000000.0,1582190300000.0,278515400000.0,15218231000000.0,2.2546488e-10,776.16583,776.16583
2025-08-17T04:40:00,0.0,0.0,250000.0,7058417500000.0,1138277600000000.0,371759920000000.0,11950294000000.0,93271290000.0,209437950000.0,7372611000000.0,4.8394497e-11,789.9979,789.9979
2025-08-17T04:40:00,0.0,0.0,300000.0,5368477000000.0,380883240000000.0,54775178000000.0,1336248100000.0,6070013000.0,188781600000.0,2904564000000.0,1.2842093e-11,791.9371,791.9371
2025-08-17T04:40:00,0.0,0.0,350000.0,4103249000000.0,129973820000000.0,8339456500000.0,155596780000.0,414428200.0,175514520000.0,1136232800000.0,3.9032996e-12,792.2171,792.2171
2025-08-17T04:40:00,0.0,0.0,400000.0,3149050700000.0,45087920000000.0,1306470000000.0,18724798000.0,29473876.0,164124310000.0,449841820000.0,1.2913344e-12,792.25867,792.25867
2025-08-17T04:40:00,0.0,0.0,450000.0,2426227400000.0,15888471000000.0,210367630000.0,2325199600.0,2179826.8,153742310000.0,180513900000.0,4.5267428e-13,792.265,792.265
2025-08-17T04:40:00,0.0,0.0,500000.0,1876475800000.0,5685172500000.0,34792423000.0,297703500.0,167488.8,144173580000.0,73411570000.0,1.671944e-13,792.26605,792.26605
2025-08-17T04:40:00,0.0,0.0,550000.0,1456725200000.0,2064904600000.0,5906906000.0,39273084.0,13358.686,135329570000.0,30248382000.0,6.585807e-14,792.2662,792.2662
2025-08-17T04:40:00,0.0,0.0,600000.0,1135013700000.0,761042570000.0,1028871360.0,5334767.5,1105.11,127144410000.0,12624177000.0,2.842321e-14,792.26624,792.26624
2025-08-17T04:41:00,0.0,0.0,150000.0,13938277000000.0,1.3448448e+16,2.5364037e+16,1973920900000000.0,43450680000000.0,812979100000.0,6204532000000.0,1.6451664e-09,674.36725,674.36725
2025-08-17T04:41:00,0.0,0.0,200000.0,9413138000000.0,3546011200000000.0,2675844400000000.0,118078980000000.0,1583542200000.0,278402830000.0,15229190000000.0,2.2547868e-10,775.9744,775.9744
2025-08-17T04:41:00,0.0,0.0,250000.0,7072819700000.0,1139235200000000.0,371297640000000.0,11951586000000.0,93291530000.0,209355650000.0,7376216000000.0,4.8398684e-11,789.7853,789.7853
2025-08-17T04:41:00,0.0,0.0,300000.0,5379190000000.0,381090640000000.0,54678750000000.0,1335611800000.0,6066878500.0,188704700000.0,2905238700000.0,1.2843171e-11,791.7201,791.7201
2025-08-17T04:41:00,0.0,0.0,350000.0,4111159000000.0,130006540000000.0,8320498000000.0,155431470000.0,413909800.0,175439860000.0,1136205200000.0,3.9033295e-12,791.99927,791.99927
2025-08-17T04:41:00,0.0,0.0,400000.0,3154886800000.0,45086200000000.0,1302836400000.0,18693994000.0,29415626.0,164052030000.0,449716060000.0,1.2911537e-12,792.0407,792.0407
2025-08-17T04:41:00,0.0,0.0,450000.0,2430552500000.0,15883229000000.0,209676520000.0,2320038000.0,2173959.0,153671960000.0,180418350000.0,4.52529e-13,792.04706,792.04706
2025-08-17T04:41:00,0.0,0.0,500000.0,1879688300000.0,5681704000000.0,34660934000.0,296874400.0,166920.27,144104340000.0,73354380000.0,1.6711597e-13,792.04803,792.04803
2025-08-17T04:41:00,0.0,0.0,550000.0,1459121700000.0,2063066500000.0,5881709600.0,39141976.0,13304.051,135262224000.0,30217499000.0,6.582315e-14,792.04816,792.04816
2025-08-17T04:41:00,0.0,0.0,600000.0,1136800800000.0,760156260000.0,1023988350.0,5314008.0,1099.8391,127079210000.0,12608233000.0,2.8410827e-14,792.0482,792.0482
2025-08-17T04:42:00,0.0,0.0,150000.0,13955824000000.0,1.3465628e+16,2.5353767e+16,1975200200000000.0,43490453000000.0,812570400000.0,6210155000000.0,1.645216e-09,674.2582,674.2582
2025-08-17T04:42:00,0.0,0.0,200000.0,9431363000000.0,3549948300000000.0,2673793500000000.0,118151090000000.0,1584905300000.0,278288560000.0,15240763000000.0,2.254922e-10,775.78613,775.78613
2025-08-17T04:42:00,0.0,0.0,250000.0,7087232000000.0,1140193700000000.0,370834250000000.0,11952982000000.0,93313270000.0,209271780000.0,7380121000000.0,4.8402855e-11,789.57684,789.57684
2025-08-17T04:42:00,0.0,0.0,300000.0,5389919000000.0,381305400000000.0,54583057000000.0,1335004800000.0,6063959600.0,188627120000.0,2906053000000.0,1.2844483e-11,791.50745,791.50745
2025-08-17T04:42:00,0.0,0.0,350000.0,4119080000000.0,130041710000000.0,8301731000000.0,155270940000.0,413412060.0,175364880000.0,1136238800000.0,3.9034357e-12,791.7858,791.7858
2025-08-17T04:42:00,0.0,0.0,400000.0,3160748900000.0,45085677000000.0,1299248700000.0,18664004000.0,29359306.0,163978480000.0,449616100000.0,1.2910079e-12,791.82715,791.82715
2025-08-17T04:42:00,0.0,0.0,450000.0,2434896800000.0,15878533000000.0,208996660000.0,2315017500.0,2168278.5,153600430000.0,180333530000.0,4.5239905e-13,791.8335,791.8335
2025-08-17T04:42:00,0.0,0.0,500000.0,1882915000000.0,5678442000000.0,34531746000.0,296068700.0,166368.88,144035050000.0,73302270000.0,1.6704335e-13,791.8345,791.8345
2025-08-17T04:42:00,0.0,0.0,550000.0,1461523300000.0,2061315600000.0,5856982500.0,39014240.0,13251.026,135194620000.0,30188720000.0,6.579064e-14,791.8346,791.8346
2025-08-17T04:42:00,0.0,0.0,600000.0,1138595700000.0,759308500000.0,1019207040.0,5293848.0,1094.7202,127013765000.0,12593318000.0,2.8399544e-14,791.83466,791.83466
2025-08-17T04:43:00,0.0,0.0,150000.0,13973514000000.0,1.3482861e+16,2.5343425e+16,1976489300000000.0,43530460000000.0,812156000000.0,6216001500000.0,1.6452641e-09,674.14856,674.14856
2025-08-17T04:43:00,0.0,0.0,200000.0,9449657000000.0,3553907700000000.0,2671754200000000.0,118225020000000.0,1586281300000.0,278173100000.0,15252866000000.0,2.2550695e-10,775.601,775.601
2025-08-17T04:43:00,0.0,0.0,250000.0,7101704000000.0,1141166200000000.0,370376570000000.0,11954658000000.0,93337400000.0,209186770000.0,7384299000000.0,4.8407688e-11,789.37256,789.37256
2025-08-17T04:43:00,0.0,0.0,300000.0,5400701000000.0,381521600000000.0,54488686000000.0,1334444000000.0,6061274000.0,188548060000.0,2906983800000.0,1.28459006e-11,791.2993,791.2993
2025-08-17T04:43:00,0.0,0.0,350000.0,4127047300000.0,130078830000000.0,8283259700000.0,155117650000.0,412936960.0,175288170000.0,1136319800000.0,3.9036096e-12,791.57697,791.57697
2025-08-17T04:43:00,0.0,0.0,400000.0,3166645800000.0,45086000000000.0,1295720400000.0,18635200000.0,29305164.0,163904590000.0,449538460000.0,1.2908881e-12,791.61816,791.61816
2025-08-17T04:43:00,0.0,0.0,450000.0,2439272000000.0,15874285000000.0,208328930000.0,2310171000.0,2162790.2,153528010000.0,180259400000.0,4.522821e-13,791.62445,791.62445
2025-08-17T04:43:00,0.0,0.0,500000.0,1886169000000.0,5675386000000.0,34405077000.0,295287780.0,165835.3,143964960000.0,73254680000.0,1.6697665e-13,791.6254,791.6254
2025-08-17T04:43:00,0.0,0.0,550000.0,1463954200000.0,2059656100000.0,5832761000.0,38890636.0,13199.737,135126750000.0,30162102000.0,6.576083e-14,791.62555,791.62555
2025-08-17T04:43:00,0.0,0.0,600000.0,1140415700000.0,758497500000.0,1014519900.0,5274278.5,1089.7595,126947570000.0,12579262000.0,2.838943e-14,791.6256,791.6256
2025-08-17T04:44:00,0.0,0.0,150000.0,13991142000000.0,1.3500045e+16,2.533294e+16,1977767900000000.0,43570250000000.0,811729750000.0,6222096400000.0,1.6453037e-09,674.0383,674.0383
2025-08-17T04:44:00,0.0,0.0,200000.0,9467883000000.0,3557834700000000.0,2669677300000000.0,118299510000000.0,1587665400000.0,278052180000.0,15265503000000.0,2.2551913e-10,775.41907,775.41907
2025-08-17T04:44:00,0.0,0.0,250000.0,7116145300000.0,1142134900000000.0,369917680000000.0,11956438000000.0,93362870000.0,209098130000.0,7388777700000.0,4.841237e-11,789.17267,789.17267
2025-08-17T04:44:00,0.0,0.0,300000.0,5411457500000.0,381740650000000.0,54394630000000.0,1333910000000.0,6058756000.0,188466070000.0,2908043300000.0,1.28474115e-11,791.09576,791.09576
2025-08-17T04:44:00,0.0,0.0,350000.0,4135001800000.0,130117870000000.0,8264962000000.0,154970260000.0,412480860.0,175209400000.0,1136457200000.0,3.9038434e-12,791.37274,791.37274
2025-08-17T04:44:00,0.0,0.0,400000.0,3172526000000.0,45086977000000.0,1292242000000.0,18607307000.0,29252762.0,163827530000.0,449485730000.0,1.2907882e-12,791.41376,791.41376
2025-08-17T04:44:00,0.0,0.0,450000.0,2443643200000.0,15870392000000.0,207670640000.0,2305464000.0,2157469.8,153453790000.0,180195310000.0,4.521752e-13,791.42004,791.42004
2025-08-17T04:44:00,0.0,0.0,500000.0,1889422700000.0,5672479500000.0,34280468000.0,294530500.0,165317.72,143892600000.0,73211730000.0,1.6691406e-13,791.421,791.421
2025-08-17T04:44:00,0.0,0.0,550000.0,1466381600000.0,2058059500000.0,5808976000.0,38770550.0,13149.937,135056530000.0,30137460000.0,6.573274e-14,791.42114,791.42114
2025-08-17T04:44:00,0.0,0.0,600000.0,1142232600000.0,757712950000.0,1009926200.0,5255276.5,1084.9524,126879910000.0,12566134000.0,2.8380024e-14,791.4212,791.4212
2025-08-17T04:45:00,0.0,0.0,150000.0,14008813000000.0,1.3517225e+16,2.5322294e+16,1979064700000000.0,43610460000000.0,811294500000.0,6228464400000.0,1.6453368e-09,673.9276,673.9276
2025-08-17T04:45:00,0.0,0.0,200000.0,9486130000000.0,3561756200000000.0,2667592600000000.0,118374550000000.0,1589060300000.0,277928400000.0,15278757000000.0,2.2553084e-10,775.2403,775.2403
2025-08-17T04:45:00,0.0,0.0,250000.0,7130555000000.0,1143108600000000.0,369460470000000.0,11958436000000.0,93390410000.0,209007530000.0,7393560000000.0,4.8417294e-11,788.9769,788.9769
2025-08-17T04:45:00,0.0,0.0,300000.0,5422218500000.0,381962580000000.0,54301490000000.0,1333410300000.0,6056462300.0,188381860000.0,2909237100000.0,1.2849048e-11,790.8966,790.8966
2025-08-17T04:45:00,0.0,0.0,350000.0,4142959700000.0,130158360000000.0,8246931000000.0,154828110000.0,412045980.0,175128230000.0,1136653600000.0,3.90413e-12,791.1729,791.1729
2025-08-17T04:45:00,0.0,0.0,400000.0,3178425500000.0,45088970000000.0,1288815600000.0,18580281000.0,29202366.0,163748840000.0,449457950000.0,1.2907188e-12,791.21387,791.21387
2025-08-17T04:45:00,0.0,0.0,450000.0,2448014400000.0,15866917000000.0,207025210000.0,2300908800.0,2152336.2,153377460000.0,180142620000.0,4.5208027e-13,791.2201,791.2201
2025-08-17T04:45:00,0.0,0.0,500000.0,1892687000000.0,5669745000000.0,34158223000.0,293794980.0,164817.14,143819110000.0,73173710000.0,1.6685637e-13,791.22107,791.22107
2025-08-17T04:45:00,0.0,0.0,550000.0,1468817100000.0,2056549400000.0,5785667000.0,38653970.0,13101.743,134985245000.0,30115031000.0,6.570706e-14,791.2212,791.2212
2025-08-17T04:45:00,0.0,0.0,600000.0,1144057600000.0,756966500000.0,1005432640.0,5236835.5,1080.2961,126810760000.0,12554028000.0,2.8371706e-14,791.22125,791.22125
2025-08-17T04:46:00,0.0,0.0,150000.0,14026570000000.0,1.3534567e+16,2.5311584e+16,1980357000000000.0,43650424000000.0,810855400000.0,6235070400000.0,1.6453711e-09,673.81635,673.81635
2025-08-17T04:46:00,0.0,0.0,200000.0,9504390000000.0,3565687000000000.0,2665488600000000.0,118449600000000.0,1590471300000.0,277803500000.0,15292485000000.0,2.2554193e-10,775.0649,775.0649
2025-08-17T04:46:00,0.0,0.0,250000.0,7145023600000.0,1144091500000000.0,369004630000000.0,11960575000000.0,93419580000.0,208915330000.0,7398599700000.0,4.842253e-11,788.7857,788.7857
2025-08-17T04:46:00,0.0,0.0,300000.0,5433001000000.0,382188800000000.0,54209446000000.0,1332951400000.0,6054367000.0,188296530000.0,2910552900000.0,1.2850854e-11,790.7022,790.7022
2025-08-17T04:46:00,0.0,0.0,350000.0,4150939000000.0,130200780000000.0,8229111000000.0,154693200000.0,411631940.0,175046360000.0,1136906000000.0,3.904479e-12,790.9779,790.9779
2025-08-17T04:46:00,0.0,0.0,400000.0,3184347600000.0,45091800000000.0,1285439800000.0,18554358000.0,29154058.0,163669500000.0,449454960000.0,1.2906748e-12,791.01874,791.01874
2025-08-17T04:46:00,0.0,0.0,450000.0,2452416600000.0,15863829000000.0,206390050000.0,2296515000.0,2147391.0,153300810000.0,180100890000.0,4.5199665e-13,791.02496,791.02496
2025-08-17T04:46:00,0.0,0.0,500000.0,1895967800000.0,5667235600000.0,34038358000.0,293084700.0,164334.03,143745020000.0,73140300000.0,1.6680498e-13,791.02594,791.02594
2025-08-17T04:46:00,0.0,0.0,550000.0,1471273200000.0,2055118100000.0,5762846700.0,38541176.0,13055.17,134913660000.0,30094733000.0,6.568369e-14,791.02606,791.02606
2025-08-17T04:46:00,0.0,0.0,600000.0,1145900800000.0,756251950000.0,1001029570.0,5218976.5,1075.7909,126741570000.0,12542861000.0,2.8364386e-14,791.0261,791.0261
2025-08-17T04:47:00,0.0,0.0,150000.0,14044344000000.0,1.3551906e+16,2.5300722e+16,1981660300000000.0,43690488000000.0,810393400000.0,6241938000000.0,1.6453985e-09,673.7046,673.7046
2025-08-17T04:47:00,0.0,0.0,200000.0,9522599000000.0,3569652000000000.0,2663377100000000.0,118525190000000.0,1591886900000.0,277671400000.0,15306832000000.0,2.255536e-10,774.89276,774.89276
2025-08-17T04:47:00,0.0,0.0,250000.0,7159432000000.0,1145074900000000.0,368550400000000.0,11962883000000.0,93450084000.0,208817520000.0,7403957000000.0,4.842787e-11,788.5989,788.5989
2025-08-17T04:47:00,0.0,0.0,300000.0,5443756000000.0,382419320000000.0,54117900000000.0,1332519000000.0,6052461000.0,188206810000.0,2912003000000.0,1.2852802e-11,790.5124,790.5124
2025-08-17T04:47:00,0.0,0.0,350000.0,4158921400000.0,130245600000000.0,8211522400000.0,154563500000.0,411237340.0,174960080000.0,1137214900000.0,3.9049055e-12,790.78754,790.78754
2025-08-17T04:47:00,0.0,0.0,400000.0,3190258400000.0,45095974000000.0,1282122700000.0,18529400000.0,29107512.0,163586330000.0,449476800000.0,1.2906696e-12,790.82825,790.82825
2025-08-17T04:47:00,0.0,0.0,450000.0,2456823500000.0,15861303000000.0,205766360000.0,2292262700.0,2142611.5,153220560000.0,180069760000.0,4.519287e-13,790.8345,790.8345
